,device_id,collect_time,url,picture_id,temperature,humidity,illuminance,soil_temperature,soil_humidity,pressure,wind_speed,photosynthetic,sun_exposure_time,COz,soil_ph,weather_id,label_name,label
100,xiangguanD3,15/5/2021 11,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-11-00-17.jpeg,134.0,18.41,43.36,1250.67,8.91,8.22,980.2,0.95,1262.25,0.4,41988.87,6.8,45536.0,出苗,0
101,xiangguanD4,15/5/2021 11,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-11-00-21.jpeg,135.0,18.4,38.4,3745.0,6.4,26.3,952.8,2.96,1017.0,0.4,10672.0,6.73,45537.0,出苗,0
102,xiangguanD4,15/5/2021 11,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-11-00-21.jpeg,135.0,18.2,38.6,3017.5,6.4,26.3,1634.6,2.81,902.0,0.4,10672.0,6.73,45541.0,出苗,0
103,xiangguanD3,15/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-12-00-16.jpeg,138.0,19.4,39.11,1168.99,9.01,8.22,980.3,0.8,1139.49,0.4,41988.87,6.8,45540.0,出苗,0
104,xiangguanD3,15/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-12-00-16.jpeg,138.0,19.6,34.16,1059.3,9.11,8.22,980.3,2.42,1199.88,0.4,41988.87,6.8,45544.0,出苗,0
105,xiangguanD3,15/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-12-00-16.jpeg,138.0,20.39,33.66,7381.24,9.21,8.22,980.1,0.95,126.72,0.4,41988.87,6.8,45548.0,出苗,0
106,xiangguanD4,15/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-12-00-20.jpeg,139.0,19.2,37.4,2982.5,6.4,26.3,1709.2,1.03,92.0,0.4,10672.0,6.73,45545.0,出苗,0
107,xiangguanD4,15/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-12-00-20.jpeg,139.0,19.2,36.0,3165.0,6.4,26.3,549.1,3.33,83.0,0.4,10672.0,6.73,45549.0,出苗,0
108,xiangguanD3,15/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-13-00-16.jpeg,142.0,19.9,37.42,1124.44,9.31,8.22,980.0,1.47,140.58,0.5,41988.87,6.8,45552.0,出苗,0
109,xiangguanD3,15/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-13-00-16.jpeg,142.0,20.59,38.41,958.62,9.5,8.22,979.8,1.39,106.92,0.5,41988.87,6.8,45556.0,出苗,0
110,xiangguanD4,15/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-13-00-20.jpeg,143.0,18.9,34.8,3289.2,6.4,26.3,476.7,3.18,87.0,0.4,10672.0,6.73,45553.0,出苗,0
111,xiangguanD4,15/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-13-00-20.jpeg,143.0,19.1,37.9,2783.3,6.4,26.2,588.0,1.26,66.0,0.4,10672.0,6.72,45557.0,出苗,0
112,xiangguanD3,15/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-14-00-19.jpeg,146.0,20.89,36.14,989.21,9.6,8.22,979.61,1.53,112.86,0.5,41988.87,6.8,45560.0,出苗,0
113,xiangguanD3,15/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-14-00-19.jpeg,146.0,23.76,30.79,835.76,9.8,8.22,979.61,0.87,89.1,0.5,41988.87,6.8,45564.0,出苗,0
114,xiangguanD4,15/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-14-00-23.jpeg,147.0,19.4,34.4,2735.8,6.5,26.2,446.1,2.0,59.0,0.4,10672.0,6.72,45561.0,出苗,0
115,xiangguanD4,15/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-14-00-23.jpeg,147.0,19.4,35.4,2457.5,6.5,26.1,429.4,1.4,49.0,0.4,10672.0,6.72,45565.0,出苗,0
116,xiangguanD3,15/5/2021 15,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-15-00-16.jpeg,150.0,24.35,27.62,4946.73,10.0,8.22,979.7,1.47,82.17,0.5,41988.87,6.8,45568.0,出苗,0
117,xiangguanD3,15/5/2021 15,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-15-00-16.jpeg,150.0,23.56,32.37,4452.53,10.2,8.32,979.61,1.1,73.26,0.5,41988.87,6.8,45572.0,出苗,0
118,xiangguanD4,15/5/2021 15,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-15-00-20.jpeg,151.0,19.8,36.8,2512.5,6.5,26.1,428.0,3.7,56.0,0.4,10672.0,6.71,45569.0,出苗,0
119,xiangguanD4,15/5/2021 15,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-15-00-20.jpeg,151.0,21.6,33.4,8229.2,6.6,26.0,422.5,6.51,48.0,0.4,10672.0,6.71,45573.0,出苗,0
120,xiangguanD3,15/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-16-00-16.jpeg,154.0,22.47,29.5,4001.28,10.4,8.32,979.51,1.83,68.31,0.5,41988.87,6.8,45576.0,出苗,0
121,xiangguanD3,15/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-16-00-16.jpeg,154.0,22.37,33.07,3326.4,10.49,8.32,979.31,1.75,77.22,0.5,41988.87,6.8,45580.0,出苗,0
122,xiangguanD4,15/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-16-00-21.jpeg,155.0,22.3,33.5,15096.7,6.6,25.8,407.5,1.55,45.0,0.4,10672.0,6.71,45577.0,出苗,0
123,xiangguanD4,15/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-16-00-21.jpeg,155.0,22.9,28.7,13334.2,6.6,25.8,393.6,1.33,60.0,0.5,10672.0,6.71,45581.0,出苗,0
124,xiangguanD3,15/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-17-00-17.jpeg,158.0,21.98,35.24,2660.63,10.69,8.22,979.51,0.58,93.06,0.5,41988.87,6.8,45584.0,出苗,0
125,xiangguanD3,15/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-17-00-17.jpeg,158.0,19.4,40.29,861.3,10.79,8.22,979.8,0.87,65.34,0.5,41988.87,6.8,45588.0,出苗,0
126,xiangguanD4,15/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-17-00-21.jpeg,159.0,22.1,34.0,11405.0,6.6,25.7,418.5,1.92,60.0,0.5,10672.0,6.71,45585.0,出苗,0
127,xiangguanD4,15/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-17-00-21.jpeg,159.0,21.9,34.8,8897.5,6.6,25.7,421.8,1.18,54.0,0.5,10672.0,6.71,45589.0,出苗,0
128,xiangguanD3,15/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-19-00-16.jpeg,162.0,15.64,44.85,3.27,10.99,8.12,980.69,0.07,0.0,0.5,41988.87,6.8,45600.0,出苗,0
129,xiangguanD3,15/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-19-00-16.jpeg,162.0,15.35,47.03,0.0,10.99,8.12,981.19,0.37,0.0,0.5,41988.87,6.8,45604.0,出苗,0
130,xiangguanD4,15/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-19-00-20.jpeg,163.0,15.0,47.0,7.5,6.7,25.9,806.7,0.0,0.0,0.5,10672.0,6.7,45601.0,出苗,0
131,xiangguanD4,15/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-19-00-20.jpeg,163.0,13.9,51.4,0.0,6.7,25.9,1707.0,0.15,0.0,0.5,10672.0,6.7,45605.0,出苗,0
132,xiangguanD3,15/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-20-00-14.jpeg,166.0,15.05,48.11,0.0,10.89,8.12,981.49,0.15,0.0,0.5,41988.87,6.8,45608.0,出苗,0
133,xiangguanD3,15/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-15-20-00-14.jpeg,166.0,14.16,58.81,0.0,10.89,8.12,981.78,0.0,0.0,0.5,41988.87,6.8,45612.0,出苗,0
134,xiangguanD4,15/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-20-00-17.jpeg,167.0,14.7,48.4,0.0,6.7,25.9,1709.4,1.33,0.0,0.5,10672.0,6.7,45609.0,出苗,0
135,xiangguanD4,15/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-15-20-00-17.jpeg,167.0,14.6,56.4,0.0,6.7,25.9,14.9,0.59,0.0,0.5,10672.0,6.7,45613.0,出苗,0
188,xiangguanD3,17/5/2021 10,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-10-00-15.jpeg,274.0,26.04,32.67,4830.41,9.8,8.42,976.44,0.8,1236.51,0.89,41988.87,6.8,45912.0,出苗,0
189,xiangguanD3,17/5/2021 10,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-10-00-15.jpeg,274.0,26.04,30.1,1143.45,9.8,8.42,976.34,1.25,1253.34,0.89,41988.87,6.8,45916.0,出苗,0
190,xiangguanD4,17/5/2021 10,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-10-00-20.jpeg,275.0,27.3,25.2,2840.8,6.8,24.9,270.4,1.26,900.0,0.9,10672.0,6.62,45913.0,出苗,0
191,xiangguanD4,17/5/2021 10,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-10-00-20.jpeg,275.0,26.8,31.1,2790.0,6.8,24.7,261.9,0.59,917.0,0.9,10672.0,6.62,45917.0,出苗,0
192,xiangguanD3,17/5/2021 11,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-11-00-15.jpeg,278.0,27.23,28.91,974.36,10.0,8.42,976.14,0.5,1289.97,0.89,41988.87,6.8,45920.0,出苗,0
193,xiangguanD3,17/5/2021 11,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-11-00-15.jpeg,278.0,27.42,27.72,895.16,10.0,8.42,975.74,1.75,1280.07,0.89,41988.87,6.8,45924.0,出苗,0
194,xiangguanD4,17/5/2021 11,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-11-00-20.jpeg,279.0,27.6,27.8,2764.2,6.9,24.8,240.6,2.0,939.0,0.9,10672.0,6.61,45921.0,出苗,0
195,xiangguanD4,17/5/2021 11,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-11-00-20.jpeg,279.0,28.0,27.0,2600.0,6.9,24.9,231.4,0.44,917.0,0.9,10672.0,6.61,45925.0,出苗,0
196,xiangguanD3,17/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-12-00-16.jpeg,282.0,29.01,26.83,987.53,10.3,8.42,975.55,0.65,1223.64,0.89,41988.87,6.8,45928.0,出苗,0
197,xiangguanD3,17/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-12-00-16.jpeg,282.0,27.92,25.44,7192.35,10.4,8.42,975.35,2.2,104.94,0.89,41988.87,6.8,45932.0,出苗,0
198,xiangguanD4,17/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-12-00-21.jpeg,283.0,28.4,24.1,2530.0,6.9,25.0,230.5,0.37,85.0,0.9,10672.0,6.61,45929.0,出苗,0
199,xiangguanD4,17/5/2021 12,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-12-00-21.jpeg,283.0,27.2,26.7,2857.5,6.9,25.0,228.0,1.85,58.0,0.9,10672.0,6.61,45933.0,出苗,0
200,xiangguanD3,17/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-13-00-15.jpeg,286.0,27.62,28.71,853.88,10.59,8.42,975.25,0.65,98.01,0.89,41988.87,6.8,45936.0,出苗,0
201,xiangguanD3,17/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-13-00-15.jpeg,286.0,28.71,26.83,972.68,10.79,8.32,974.95,0.22,105.93,0.89,41988.87,6.8,45940.0,出苗,0
202,xiangguanD4,17/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-13-00-20.jpeg,287.0,26.4,31.2,2925.0,7.0,25.1,234.7,1.62,48.0,0.9,10672.0,6.61,45937.0,出苗,0
203,xiangguanD4,17/5/2021 13,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-13-00-20.jpeg,287.0,26.9,30.2,2770.8,7.0,25.0,221.1,0.29,70.0,0.9,10672.0,6.61,45941.0,出苗,0
204,xiangguanD3,17/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-14-00-20.jpeg,290.0,28.31,31.28,1097.22,11.09,8.42,974.75,0.72,110.88,0.89,41988.87,6.8,45944.0,出苗,0
205,xiangguanD3,17/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-14-00-20.jpeg,290.0,30.29,23.66,1182.26,11.19,8.42,974.46,2.42,135.63,0.89,41988.87,6.8,45948.0,出苗,0
206,xiangguanD4,17/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-14-00-24.jpeg,291.0,27.6,28.1,3182.5,7.1,24.9,219.4,1.11,59.0,0.9,10672.0,6.6,45945.0,出苗,0
207,xiangguanD4,17/5/2021 14,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-14-00-24.jpeg,291.0,27.1,28.2,3558.3,7.1,24.8,228.4,0.66,60.0,0.9,10672.0,6.6,45949.0,出苗,0
208,xiangguanD3,17/5/2021 15,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-15-00-16.jpeg,294.0,31.48,23.76,5013.56,11.39,8.51,974.36,1.75,144.54,0.89,41988.87,6.8,45952.0,出苗,0
209,xiangguanD3,17/5/2021 15,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-15-00-16.jpeg,294.0,29.7,24.75,4793.28,11.68,8.51,974.26,0.95,118.8,0.99,41988.87,6.8,45956.0,出苗,0
210,xiangguanD4,17/5/2021 15,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-15-00-20.jpeg,295.0,27.7,29.3,3174.2,7.1,24.8,217.3,0.29,73.0,0.9,10672.0,6.6,45953.0,出苗,0
211,xiangguanD3,17/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-16-00-16.jpeg,298.0,31.38,23.96,3971.58,11.88,8.51,974.16,0.65,103.95,0.99,41988.87,6.8,45960.0,出苗,0
212,xiangguanD3,17/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-16-00-16.jpeg,298.0,30.39,24.06,3329.67,11.98,8.51,973.96,1.47,83.16,0.99,41988.87,6.8,45964.0,出苗,0
213,xiangguanD4,17/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-16-00-21.jpeg,299.0,29.4,25.1,9478.3,7.2,24.8,217.8,1.55,93.0,0.9,10672.0,6.6,45957.0,出苗,0
214,xiangguanD4,17/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-16-00-21.jpeg,299.0,31.1,22.1,10195.8,7.2,24.8,210.6,1.18,74.0,0.9,10672.0,6.59,45961.0,出苗,0
215,xiangguanD4,17/5/2021 16,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-16-00-21.jpeg,299.0,30.8,24.1,8929.2,7.2,24.7,214.2,0.44,43.0,0.9,10672.0,6.59,45965.0,出苗,0
216,xiangguanD3,17/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-17-00-16.jpeg,302.0,27.52,26.83,834.08,12.18,8.51,973.76,0.72,55.44,0.99,41988.87,6.8,45968.0,出苗,0
217,xiangguanD3,17/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-17-00-16.jpeg,302.0,25.94,30.89,1141.77,12.28,8.42,973.76,0.8,77.22,0.99,41988.87,6.8,45972.0,出苗,0
218,xiangguanD4,17/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-17-00-21.jpeg,303.0,28.9,26.7,10978.3,7.3,24.7,228.0,1.11,32.0,0.9,10672.0,6.59,45969.0,出苗,0
219,xiangguanD4,17/5/2021 17,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-17-00-21.jpeg,303.0,27.6,29.1,5730.8,7.3,24.8,242.7,0.37,45.0,0.9,10672.0,6.59,45973.0,出苗,0
220,xiangguanD3,17/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-19-00-16.jpeg,306.0,23.07,35.54,69.3,12.47,8.32,973.76,3.08,6.93,0.99,41988.87,6.8,45980.0,出苗,0
221,xiangguanD3,17/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-19-00-16.jpeg,306.0,21.88,39.8,5.74,12.47,8.32,973.76,2.78,0.0,0.99,41988.87,6.8,45984.0,出苗,0
222,xiangguanD3,17/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-19-00-16.jpeg,306.0,21.09,46.93,0.0,12.57,8.22,973.86,1.83,0.0,0.99,41988.87,6.8,45988.0,出苗,0
223,xiangguanD4,17/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-19-00-20.jpeg,307.0,21.6,41.4,15.0,7.4,25.1,301.4,1.03,0.0,1.0,10672.0,6.59,45985.0,出苗,0
224,xiangguanD4,17/5/2021 19,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-19-00-20.jpeg,307.0,20.9,47.2,0.0,7.5,25.1,266.8,2.15,0.0,1.0,10672.0,6.59,45989.0,出苗,0
225,xiangguanD3,17/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-20-00-14.jpeg,310.0,20.49,49.5,0.0,12.47,8.22,973.96,1.47,0.0,0.99,41988.87,6.8,45992.0,出苗,0
226,xiangguanD3,17/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-20-00-14.jpeg,310.0,19.5,51.58,0.0,12.57,8.22,973.86,2.13,0.0,0.99,41988.87,6.8,45996.0,出苗,0
227,xiangguanD4,17/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-20-00-18.jpeg,311.0,20.4,49.1,0.0,7.5,25.2,234.5,1.03,0.0,1.0,10672.0,6.58,45993.0,出苗,0
228,xiangguanD4,17/5/2021 20,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-20-00-18.jpeg,311.0,19.8,51.2,0.0,7.5,25.2,200.3,1.48,0.0,1.0,10672.0,6.58,45997.0,出苗,0
229,xiangguanD3,17/5/2021 21,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-21-00-15.jpeg,314.0,19.4,51.08,0.0,12.47,8.22,973.76,1.25,0.0,0.99,41988.87,6.8,46000.0,出苗,0
230,xiangguanD3,17/5/2021 21,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-21-00-15.jpeg,314.0,20.3,43.86,0.0,12.47,8.22,973.76,0.87,0.0,0.99,41988.87,6.8,46004.0,出苗,0
231,xiangguanD4,17/5/2021 21,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-21-00-19.jpeg,315.0,19.2,51.3,0.0,7.5,25.2,258.7,1.11,0.0,1.0,10672.0,6.58,46001.0,出苗,0
232,xiangguanD4,17/5/2021 21,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-21-00-19.jpeg,315.0,20.1,44.7,0.0,7.6,25.2,330.7,1.03,0.0,1.0,10672.0,6.58,46005.0,出苗,0
233,xiangguanD3,17/5/2021 22,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-22-00-15.jpeg,318.0,20.1,43.56,0.0,12.38,8.22,973.67,3.15,0.0,0.99,41988.87,6.8,46008.0,出苗,0
234,xiangguanD3,17/5/2021 22,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-17-22-00-15.jpeg,318.0,19.8,44.15,0.0,12.28,8.22,973.57,3.45,0.0,0.99,41988.87,6.8,46012.0,出苗,0
235,xiangguanD4,17/5/2021 22,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-22-00-18.jpeg,319.0,20.0,43.5,0.0,7.6,25.2,340.6,1.62,0.0,1.0,10672.0,6.58,46009.0,出苗,0
236,xiangguanD4,17/5/2021 22,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-17-22-00-18.jpeg,319.0,19.8,44.3,0.0,7.6,25.2,346.0,2.22,0.0,1.0,10672.0,6.58,46013.0,出苗,0
237,xiangguanD3,18/5/2021 04,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-04-00-17.jpeg,322.0,13.46,75.24,159.19,11.39,8.12,972.58,0.95,14.85,1.09,41988.87,6.8,46056.0,出苗,0
238,xiangguanD3,18/5/2021 04,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-04-00-17.jpeg,322.0,17.03,61.48,1079.89,11.29,8.12,972.58,1.1,76.23,1.09,41988.87,6.8,46060.0,出苗,0
239,xiangguanD4,18/5/2021 04,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-18-04-00-21.jpeg,323.0,13.3,75.5,609.2,7.6,25.2,55.6,0.81,12.0,1.0,10672.0,6.58,46057.0,出苗,0
240,xiangguanD4,18/5/2021 04,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-18-04-00-21.jpeg,323.0,14.2,72.7,2283.3,7.6,25.2,15.2,0.66,34.0,1.1,10672.0,6.58,46061.0,出苗,0
241,xiangguanD3,18/5/2021 05,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-05-00-17.jpeg,326.0,19.4,53.66,1996.53,11.19,8.12,972.58,2.42,176.22,1.09,41988.87,6.8,46064.0,出苗,0
242,xiangguanD3,18/5/2021 05,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-05-00-17.jpeg,326.0,20.39,52.27,2457.68,11.09,8.22,972.48,2.2,246.51,1.09,41988.87,6.8,46068.0,出苗,0
243,xiangguanD4,18/5/2021 05,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-18-05-00-22.jpeg,327.0,17.4,59.9,5877.5,7.6,25.1,14.8,1.11,118.0,1.1,10672.0,6.58,46065.0,出苗,0
244,xiangguanD4,18/5/2021 05,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-18-05-00-22.jpeg,327.0,20.1,54.1,7995.0,7.6,25.0,14.7,1.26,203.0,1.1,10672.0,6.58,46069.0,出苗,0
245,xiangguanD3,18/5/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-06-00-15.jpeg,330.0,19.9,51.38,3204.33,10.99,8.22,972.28,2.63,374.22,1.09,41988.87,6.8,46072.0,出苗,0
246,xiangguanD3,18/5/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-06-00-15.jpeg,330.0,21.19,46.23,3861.79,10.99,8.22,972.08,1.39,505.89,1.09,41988.87,6.8,46076.0,出苗,0
247,xiangguanD4,18/5/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-18-06-00-20.jpeg,331.0,22.5,46.4,9867.5,7.6,24.8,14.5,1.4,295.0,1.1,10672.0,6.58,46073.0,出苗,0
248,xiangguanD4,18/5/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-18-06-00-20.jpeg,331.0,25.1,39.9,9696.7,7.5,24.7,14.3,1.7,324.0,1.1,10672.0,6.58,46077.0,出苗,0
249,xiangguanD3,18/5/2021 07,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-07-00-16.jpeg,334.0,22.87,38.51,4487.97,10.89,8.32,972.18,3.3,631.62,1.09,41988.87,6.8,46080.0,出苗,0
250,xiangguanD3,18/5/2021 07,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD3-2021-05-18-07-00-16.jpeg,334.0,23.86,39.11,4876.54,10.79,8.32,972.18,0.72,730.62,1.09,41988.87,6.8,46084.0,出苗,0
251,xiangguanD4,18/5/2021 07,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-05-18-07-00-20.jpeg,335.0,30.0,27.4,12408.3,7.5,24.5,313.9,1.18,456.0,1.1,10672.0,6.59,46081.0,出苗,0
